"","x","y","part.a","part.b","dist","soil","ffreq"
"2827",179740,330060,0,1,0.0373369,"1","2"
"2828",179780,330060,0,1,0.0054321,"1","2"
"2829",179820,330060,0,1,0,"1","2"
"2830",178500,330020,0,1,0,"1","1"
"2831",178540,330020,0,1,0.0316606,"1","1"
"2832",178580,330020,0,1,0.059361,"1","1"
"2833",178620,330020,0,1,0.0921516,"1","1"
"2834",178660,330020,0,1,0.119308,"1","1"
"2835",178700,330020,0,1,0.146576,"1","1"
"2836",178740,330020,0,1,0.179216,"1","2"
"2837",178780,330020,0,1,0.20637,"1","2"
"2838",178820,330020,0,1,0.23359,"1","3"
"2839",178860,330020,0,1,0.249874,"1","3"
"2840",178900,330020,0,1,0.26622,"1","3"
"2841",178940,330020,0,1,0.287966,"1","3"
"2842",178980,330020,0,1,0.309694,"1","3"
"2843",179020,330020,0,1,0.315116,"1","3"
"2844",179060,330020,0,1,0.336861,"1","3"
"2845",179100,330020,0,1,0.353189,"1","3"
"2846",179140,330020,0,1,0.336861,"1","3"
"2847",179180,330020,0,1,0.320577,"1","3"
"2848",179220,330020,0,1,0.309702,"1","3"
"2849",179260,330020,0,1,0.287966,"1","3"
"2850",179300,330020,0,1,0.26622,"1","2"
"2851",179340,330020,0,1,0.249874,"1","2"
"2852",179380,330020,0,1,0.233593,"1","2"
"2853",179420,330020,0,1,0.211846,"1","3"
"2854",179460,330020,0,1,0.190094,"1","3"
"2855",179500,330020,0,1,0.168339,"1","3"
"2856",179540,330020,0,1,0.146578,"1","3"
"2857",179580,330020,0,1,0.124808,"1","3"
"2858",179620,330020,0,1,0.0975136,"1","3"
"2859",179660,330020,0,1,0.070355,"1","3"
"2860",179700,330020,0,1,0.0484884,"1","2"
"2861",179740,330020,0,1,0.0122243,"1","2"
"2862",179780,330020,0,1,0,"1","2"
"2863",178500,329980,0,1,0,"1","1"
"2864",178540,329980,0,1,0.0122243,"1","1"
"2865",178580,329980,0,1,0.0484884,"1","1"
"2866",178620,329980,0,1,0.0756869,"1","1"
"2867",178660,329980,0,1,0.103027,"1","1"
"2868",178700,329980,0,1,0.1357,"1","1"
"2869",178740,329980,0,1,0.162853,"1","1"
"2870",178780,329980,0,1,0.190089,"1","2"
"2871",178820,329980,0,1,0.20637,"1","3"
"2872",178860,329980,0,1,0.222726,"1","3"
"2873",178900,329980,0,1,0.244474,"1","3"
"2874",178940,329980,0,1,0.266204,"1","3"
"2875",178980,329980,0,1,0.271622,"1","3"
"2876",179020,329980,0,1,0.29337,"1","3"
"2877",179060,329980,0,1,0.315116,"1","3"
"2878",179100,329980,0,1,0.320574,"1","3"
"2879",179140,329980,0,1,0.309702,"1","3"
"2880",179180,329980,0,1,0.29337,"1","3"
"2881",179220,329980,0,1,0.277087,"1","3"
"2882",179260,329980,0,1,0.266212,"1","3"
"2883",179300,329980,0,1,0.244474,"1","2"
"2884",179340,329980,0,1,0.222726,"1","2"
"2885",179380,329980,0,1,0.20637,"1","2"
"2886",179420,329980,0,1,0.190091,"1","2"
"2887",179460,329980,0,1,0.168339,"1","2"
"2888",179500,329980,0,1,0.146578,"1","3"
"2889",179540,329980,0,1,0.12481,"1","3"
"2890",179580,329980,0,1,0.103029,"1","3"
"2891",179620,329980,0,1,0.081222,"1","3"
"2892",179660,329980,0,1,0.0537889,"1","3"
"2893",179700,329980,0,1,0.0264697,"1","2"
"2894",179740,329980,0,1,0.00241427,"1","2"
"2895",178540,329940,0,1,0.00135803,"1","1"
"2896",178580,329940,0,1,0.0316663,"1","1"
"2897",178620,329940,0,1,0.0593636,"1","1"
"2898",178660,329940,0,1,0.0921516,"1","1"
"2899",178700,329940,0,1,0.119308,"1","1"
"2900",178740,329940,0,1,0.146573,"1","1"
"2901",178780,329940,0,1,0.162853,"1","1"
"2902",178820,329940,0,1,0.179224,"1","3"
"2903",178860,329940,0,1,0.200976,"1","3"
"2904",178900,329940,0,1,0.22271,"1","3"
"2905",178940,329940,0,1,0.228123,"1","3"
"2906",178980,329940,0,1,0.249874,"1","3"
"2907",179020,329940,0,1,0.271622,"1","3"
"2908",179060,329940,0,1,0.287957,"1","3"
"2909",179100,329940,0,1,0.293359,"1","3"
"2910",179140,329940,0,1,0.277084,"1","3"
"2911",179180,329940,0,1,0.266212,"1","3"
"2912",179220,329940,0,1,0.249874,"1","3"
"2913",179260,329940,0,1,0.233593,"1","3"
"2914",179300,329940,0,1,0.222718,"1","3"
"2915",179340,329940,0,1,0.200976,"1","2"
"2916",179380,329940,0,1,0.179224,"1","2"
"2917",179420,329940,0,1,0.162853,"1","2"
"2918",179460,329940,0,1,0.146576,"1","2"
"2919",179500,329940,0,1,0.12481,"1","2"
"2920",179540,329940,0,1,0.103029,"1","3"
"2921",179580,329940,0,1,0.0812247,"1","3"
"2922",179620,329940,0,1,0.0593662,"1","2"
"2923",179660,329940,0,1,0.0373369,"1","2"
"2924",179700,329940,0,1,0.0054321,"1","2"
"2925",179740,329940,0,1,0,"1","2"
"2926",178540,329900,0,1,0,"1","1"
"2927",178580,329900,0,1,0.0122243,"1","1"
"2928",178620,329900,0,1,0.0484884,"1","1"
"2929",178660,329900,0,1,0.0756869,"1","1"
"2930",178700,329900,0,1,0.103024,"1","1"
"2931",178740,329900,0,1,0.119308,"1","1"
"2932",178780,329900,0,1,0.135709,"1","1"
"2933",178820,329900,0,1,0.157469,"1","3"
"2934",178860,329900,0,1,0.179208,"1","3"
"2935",178900,329900,0,1,0.184614,"1","3"
"2936",178940,329900,0,1,0.20637,"1","3"
"2937",178980,329900,0,1,0.228123,"1","3"
"2938",179020,329900,0,1,0.244466,"1","3"
"2939",179060,329900,0,1,0.255335,"1","3"
"2940",179100,329900,0,1,0.255333,"1","3"
"2941",179140,329900,0,1,0.249863,"1","3"
"2942",179180,329900,0,1,0.23359,"1","3"
"2943",179220,329900,0,1,0.222718,"1","3"
"2944",179260,329900,0,1,0.20637,"1","3"
"2945",179300,329900,0,1,0.190091,"1","3"
"2946",179340,329900,0,1,0.179216,"1","2"
"2947",179380,329900,0,1,0.157469,"1","2"
"2948",179420,329900,0,1,0.135709,"1","2"
"2949",179460,329900,0,1,0.119308,"1","2"
"2950",179500,329900,0,1,0.103027,"1","2"
"2951",179540,329900,0,1,0.0812247,"1","2"
"2952",179580,329900,0,1,0.0593662,"1","2"
"2953",179620,329900,0,1,0.0373395,"1","2"
"2954",179660,329900,0,1,0.0122243,"1","2"
"2955",179700,329900,0,1,0,"1","2"
"2956",178540,329860,0,1,0,"1","1"
"2957",178580,329860,0,1,0.00135803,"1","1"
"2958",178620,329860,0,1,0.0316663,"1","1"
"2959",178660,329860,0,1,0.059361,"1","1"
"2960",178700,329860,0,1,0.0756869,"1","1"
"2961",178740,329860,0,1,0.0921598,"1","1"
"2962",178780,329860,0,1,0.113941,"1","1"
"2963",178820,329860,0,1,0.135692,"1","3"
"2964",178860,329860,0,1,0.141086,"1","3"
"2965",178900,329860,0,1,0.162853,"1","1"
"2966",178940,329860,0,1,0.184614,"1","3"
"2967",178980,329860,0,1,0.200968,"1","3"
"2968",179020,329860,0,1,0.211841,"1","3"
"2969",179060,329860,0,1,0.228107,"1","3"
"2970",179100,329860,0,1,0.22809,"1","3"
"2971",179140,329860,0,1,0.211835,"1","3"
"2972",179180,329860,0,1,0.206359,"1","3"
"2973",179220,329860,0,1,0.190089,"1","3"
"2974",179260,329860,0,1,0.179216,"1","3"
"2975",179300,329860,0,1,0.162853,"1","3"
"2976",179340,329860,0,1,0.146576,"1","3"
"2977",179380,329860,0,1,0.1357,"1","3"
"2978",179420,329860,0,1,0.113941,"1","2"
"2979",179460,329860,0,1,0.0921598,"1","2"
"2980",179500,329860,0,1,0.0756869,"1","2"
"2981",179540,329860,0,1,0.0593636,"1","2"
"2982",179580,329860,0,1,0.0373395,"1","2"
"2983",179620,329860,0,1,0.0122243,"1","2"
"2984",179660,329860,0,1,0,"1","2"
"2985",178580,329820,0,1,0,"1","1"
"2986",178620,329820,0,1,0.0122243,"1","1"
"2987",178660,329820,0,1,0.0316663,"1","1"
"2988",178700,329820,0,1,0.0484965,"1","1"
"2989",178740,329820,0,1,0.070355,"1","1"
"2990",178780,329820,0,1,0.0921435,"1","1"
"2991",178820,329820,0,1,0.0975136,"1","1"
"2992",178860,329820,0,1,0.119308,"1","1"
"2993",178900,329820,0,1,0.141086,"1","1"
"2994",178940,329820,0,1,0.157461,"1","1"
"2995",178980,329820,0,1,0.168333,"1","3"
"2996",179020,329820,0,1,0.184603,"1","3"
"2997",179060,329820,0,1,0.184619,"1","3"
"2998",179100,329820,0,1,0.184603,"1","3"
"2999",179140,329820,0,1,0.184581,"1","3"
"3000",179180,329820,0,1,0.168328,"1","3"
"3001",179220,329820,0,1,0.162842,"1","3"
"3002",179260,329820,0,1,0.146573,"1","3"
"3003",179300,329820,0,1,0.1357,"1","3"
"3004",179340,329820,0,1,0.119308,"1","3"
"3005",179380,329820,0,1,0.103027,"1","3"
"3006",179420,329820,0,1,0.0921516,"1","3"
"3007",179460,329820,0,1,0.070355,"1","3"
"3008",179500,329820,0,1,0.0484965,"1","2"
"3009",179540,329820,0,1,0.0316663,"1","2"
"3010",179580,329820,0,1,0.0122243,"1","2"
"3011",179620,329820,0,1,0,"1","2"
"3012",178620,329780,0,1,0,"1","1"
"3013",178660,329780,0,1,0.00135803,"1","1"
"3014",178700,329780,0,1,0.0264697,"1","1"
"3015",178740,329780,0,1,0.0484831,"1","1"
"3016",178780,329780,0,1,0.0537889,"1","1"
"3017",178820,329780,0,1,0.0756869,"1","1"
"3018",178860,329780,0,1,0.0975136,"1","1"
"3019",178900,329780,0,1,0.113932,"1","1"
"3020",178940,329780,0,1,0.124805,"1","1"
"3021",178980,329780,0,1,0.141075,"1","1"
"3022",179020,329780,0,1,0.14657,"1","3"
"3023",179060,329780,0,1,0.162798,"1","3"
"3024",179100,329780,0,1,0.146562,"1","3"
"3025",179140,329780,0,1,0.141075,"1","3"
"3026",179180,329780,0,1,0.141053,"1","3"
"3027",179220,329780,0,1,0.1248,"1","3"
"3028",179260,329780,0,1,0.119297,"1","3"
"3029",179300,329780,0,1,0.103024,"1","3"
"3030",179340,329780,0,1,0.0921516,"1","3"
"3031",179380,329780,0,1,0.0756869,"1","3"
"3032",179420,329780,0,1,0.0593636,"1","2"
"3033",179460,329780,0,1,0.0484884,"1","2"
"3034",179500,329780,0,1,0.0264697,"1","2"
"3035",179540,329780,0,1,0.00135803,"1","2"
"3036",179580,329780,0,1,0,"1","2"
"3037",178660,329740,0,1,0,"1","1"
"3038",178700,329740,0,1,0.00135803,"1","1"
"3039",178740,329740,0,1,0.0054321,"1","1"
"3040",178780,329740,0,1,0.0316663,"1","1"
"3041",178820,329740,0,1,0.0537889,"1","1"
"3042",178860,329740,0,1,0.0703468,"1","1"
"3043",178900,329740,0,1,0.0812194,"1","1"
"3044",178940,329740,0,1,0.0975026,"1","1"
"3045",178980,329740,0,1,0.103021,"1","1"
"3046",179020,329740,0,1,0.119286,"1","3"
"3047",179060,329740,0,1,0.119275,"1","3"
"3048",179100,329740,0,1,0.119259,"1","2"
"3049",179140,329740,0,1,0.103019,"1","3"
"3050",179180,329740,0,1,0.0975026,"1","3"
"3051",179220,329740,0,1,0.0974806,"1","3"
"3052",179260,329740,0,1,0.0812167,"1","3"
"3053",179300,329740,0,1,0.0756759,"1","3"
"3054",179340,329740,0,1,0.059361,"1","3"
"3055",179380,329740,0,1,0.0484884,"1","2"
"3056",179420,329740,0,1,0.0316663,"1","2"
"3057",179460,329740,0,1,0.0122243,"1","2"
"3058",179500,329740,0,1,0.00135803,"1","2"
"3059",179540,329740,0,1,0,"1","2"
"3060",178740,329700,0,1,0,"1","1"
"3061",178780,329700,0,1,0.0054321,"1","1"
"3062",178820,329700,0,1,0.0264645,"1","1"
"3063",178860,329700,0,1,0.0373369,"1","1"
"3064",178900,329700,0,1,0.0537778,"1","1"
"3065",178940,329700,0,1,0.059361,"1","1"
"3066",178980,329700,0,1,0.0756649,"1","1"
"3067",179020,329700,0,1,0.0756869,"1","1"
"3068",179060,329700,0,1,0.0756759,"1","2"
"3069",179100,329700,0,1,0.0756594,"1","2"
"3070",179140,329700,0,1,0.0756594,"1","2"
"3071",179180,329700,0,1,0.059361,"1","2"
"3072",179220,329700,0,1,0.0537778,"1","3"
"3073",179260,329700,0,1,0.0537723,"1","3"
"3074",179300,329700,0,1,0.0373369,"1","2"
"3075",179340,329700,0,1,0.0316606,"1","2"
"3076",179380,329700,0,1,0.0122243,"1","2"
"3077",179420,329700,0,1,0.00135803,"1","2"
"3078",179460,329700,0,1,0,"1","2"
"3079",178780,329660,0,1,0,"1","1"
"3080",178820,329660,0,1,0,"1","1"
"3081",178860,329660,0,1,0.0054321,"1","1"
"3082",178900,329660,0,1,0.0122243,"1","1"
"3083",178940,329660,0,1,0.0316606,"1","1"
"3084",178980,329660,0,1,0.0316663,"1","1"
"3085",179020,329660,0,1,0.0484831,"1","1"
"3086",179060,329660,0,1,0.0373369,"1","1"
"3087",179100,329660,0,1,0.0316606,"1","2"
"3088",179140,329660,0,1,0.0316606,"1","2"
"3089",179180,329660,0,1,0.0316606,"1","2"
"3090",179220,329660,0,1,0.0122243,"1","2"
"3091",179260,329660,0,1,0.0054321,"1","2"
"3092",179300,329660,0,1,0.0054321,"1","2"
"3093",179340,329660,0,1,0,"1","2"
"3094",179380,329660,0,1,0,"1","2"
"3095",178900,329620,0,1,0,"1","1"
"3096",178940,329620,0,1,0,"1","1"
"3097",178980,329620,0,1,0.00135803,"1","1"
"3098",179020,329620,0,1,0.0054321,"1","1"
"3099",179060,329620,0,1,0.0054321,"1","1"
"3100",179100,329620,0,1,0,"1","1"
"3101",179140,329620,0,1,0,"1","2"
"3102",179180,329620,0,1,0,"1","2"
"3103",179220,329620,0,1,0,"1","2"
